campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
curren 8301,2020-06-28,Fri Jul  3 17:56:40 2020,21444.0,88,2411.36,27.4,0.0041,2.0,17800.0,5860.0,0.0009554807440797966
