campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
curren 9016,2020-06-28,Fri Jul  3 17:56:40 2020,21622.0,81,2811.78,34.7,0.0037,1.0,5900.0,3760.0,-3.63548800594622e-05
