campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
curren 8329,2020-06-28,Fri Jul  3 17:56:40 2020,37961.0,139,4438.5,31.93,0.0037,7.0,70000.0,6700.0,0.008334248237607646
