campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
skmei 9156,2020-06-28,Fri Jul  3 17:56:40 2020,16398.0,74,2822.39,38.14,0.0045,7.0,51100.0,4768.0,0.01421680854678858
