campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
migeer g2013,2020-06-28,Fri Jul  3 17:56:40 2020,11077.0,57,2195.05,38.51,0.0051,6.0,12600.0,1088.8,0.007754610599973794
