campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
focallure professional full & medium coverage face makeup set,2020-06-28,Fri Jul  3 17:56:40 2020,17303.0,110,2676.07,24.33,0.0064,3.0,11400.0,2206.0,0.0014966817917959124
