campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
gildan 76700,2020-06-28,Fri Jul  3 17:56:40 2020,12601.0,79,2750.22,34.81,0.0063,4.0,11200.0,1744.0,0.0021701388832002194
