campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
curren 8023,2020-06-28,Fri Jul  3 17:56:40 2020,40296.0,162,7781.57,48.03,0.004,9.0,54000.0,3340.0,0.004459108670511492
