campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
gildan 76400,2020-06-28,Fri Jul  3 17:56:40 2020,18286.0,205,3973.53,19.38,0.0112,30.0,105000.0,1828.0,0.12909433655077798
