campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
sace lady smooth professional face makeup set,2020-06-28,Fri Jul  3 17:56:40 2020,18433.0,56,2352.38,42.0,0.003,1.0,3600.0,1775.92,-5.440037366068993e-05
