campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
kinyued j062,2020-06-28,Fri Jul  3 17:56:40 2020,21037.0,152,5648.63,37.16,0.0072,1.0,26000.0,13760.0,6.012259010676891e-05
