campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
ring,2020-06-28,Fri Jul  3 17:56:40 2020,15120.0,64,2257.06,35.27,0.0042,4.0,8000.0,1114.0,0.0024335033938138427
