campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
curren 9015,2020-06-28,Fri Jul  3 17:56:40 2020,17595.0,81,2784.57,34.37,0.0046,5.0,26500.0,3340.0,0.005973694993622855
