campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
skmei 1257,2020-06-28,Fri Jul  3 17:56:40 2020,22822.0,127,4487.79,35.33,0.0056,5.0,22500.0,2500.0,0.0024732687398432043
