campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
gildan ha30,2020-06-28,Fri Jul  3 17:56:40 2020,16330.0,52,2823.56,54.29,0.0032,3.0,10500.0,1870.0,0.001314412869161209
