campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
sace lady professional full face cover makeup set,2020-06-28,Fri Jul  3 17:56:40 2020,22427.0,102,4029.87,39.5,0.0045,10.0,39000.0,2010.28,0.013540866806019371
