campaign_name,date_start,date_stop,impressions,landing_page_view,spend,calc_cpc,calc_ctr,net_quantity,total_sales,cost,capital_roi
gildan 63000,2020-06-28,Fri Jul  3 17:56:40 2020,11909.0,99,2749.03,27.77,0.0083,16.0,33600.0,1280.32,0.042713620164917115
